khs.dssC,SC.6,nAtomLAC,khs.sCl,khs.dsssP,nRings7,MDEN.22,khs.sNH2,RPCS,ATSc4,BCUTc.1l,ATSc5,nAcid,BCUTp.1l,C4SP3,RNCS,Weta1.unity,LipinskiFailures,khs.dsN,Weta2.unity,khs.aaO,Weta3.unity,Wlambda2.unity,BCUTw.1l,khs.dsCH,khs.aaaC,geomShape,MDEN.23,topoShape,nBase,khs.dCH2
1,0.0833333333333333,3,0,0,2,0.0,0,0.0915304879741054,-0.11836415069629401,-0.344931202488122,0.0532373177693646,0,5.5826534927323195,0,0.35540530061551207,0.391253449630241,0,0,0.47177417621086704,0,0.508507617696268,4.65487480450561,11.9966629889657,1,0,0.6901507924025251,0.0,1.0,0,1
1,0.0833333333333333,3,0,0,2,0.0,0,0.11549413891869198,-0.0999654505544088,-0.344953108087829,0.0453372587236036,0,5.68359018020708,0,0.783829234481926,0.48761174833762,0,0,0.418252643022416,0,0.47127036199496797,4.45973069957578,11.9966575666151,0,0,0.8709081407981519,0.0,1.0,0,0
1,0.0833333333333333,0,0,0,2,0.0,0,0.32475546238139197,-0.11271466377437199,-0.324929223874269,0.0513104632890887,0,5.36921967147073,0,0.644872649642196,0.463245684328491,0,0,0.517815604635756,0,0.466279322375231,3.3230851783627795,11.999,0,0,0.847073439465006,0.0,0.75,0,0
1,0.0895762464275441,3,0,0,2,0.0,0,2.55824558151062,-0.0957818382931071,-0.324922763494268,0.0392501581795078,0,5.29062203542961,0,0.729941341528499,0.40138878370402203,0,0,0.409141760622631,0,0.433465826071031,3.66051711100096,11.999,0,0,0.775438486104586,0.0,1.0,0,0
1,0.0833333333333333,0,0,0,2,0.0,0,0.321251566055761,-0.030391711380731004,-0.324932727950439,-0.0886958128295803,0,5.74289468817019,0,0.6873307908235711,0.509612466573191,0,0,0.44409749731148707,0,0.42290480694529603,3.85771002903518,11.999,0,0,0.7370586049433009,0.33333333333333304,1.0,0,0
1,0.0833333333333333,0,0,0,2,0.0,0,0.42470330293335795,-0.134997477161543,-0.324565854234257,0.0867289573763391,0,6.043967129772151,0,0.743590488198179,0.451376828707566,0,0,0.439304076627112,0,0.29915354699121804,4.84730885975782,11.999,0,0,0.732110399157297,0.0,1.0,0,0
1,0.0833333333333333,2,0,0,2,0.0,0,0.277711913299115,0.0193485376608905,-0.32513258511661997,-0.147004402570679,0,3.89867842552231,0,0.724888189421165,0.4112820908889121,0,0,0.50384356803483,0,0.476937859513449,3.2459321118079503,11.999,1,0,0.7383132161317522,0.0,1.0,0,0
1,0.0833333333333333,0,0,0,2,0.0,0,0.349724094452382,-0.26259492580920396,-0.324557883640039,0.20902511990267103,0,5.704465015136349,0,0.74507064008915,0.458660866079697,0,0,0.49965988741496004,1,0.521082336874904,4.68482794457272,11.999,0,0,0.6820522265762899,0.0,1.0,0,0
1,0.0833333333333333,3,0,0,1,0.0,0,0.361421568084662,-0.0984631465034806,-0.359637950630654,-0.0164422087884024,0,5.662841088670111,0,1.1262185046337099,0.472845451998038,0,0,0.41321772734152,0,0.438954837160668,4.143039794051299,11.996657569642,0,0,0.860510303807925,0.0,1.0,0,0
1,0.0833333333333333,0,0,0,1,0.0,0,0.189414341388627,-0.0315144435932747,-0.359644247101202,-0.157748861793985,0,5.722145579548959,0,1.2714850402034399,0.378485278163198,0,0,0.49489569960616403,0,0.376408434541073,3.4530558743000097,11.996648128906699,0,0,0.82335590869956,0.33333333333333304,1.0,0,0
1,0.0895762464275441,0,0,0,1,0.0,0,0.31257610748131603,-0.0806686865343916,-0.35964963401911204,0.00108289014964396,0,5.03409629469565,0,1.66883422124066,0.404709308208682,0,0,0.5162663194695979,0,0.503149895816959,3.6832346763551005,11.9966830775631,0,0,0.7580534299655319,0.0,0.75,0,0
1,0.0756873575386552,2,0,0,2,0.0,0,1.36284027584997,-0.0488899574623775,-0.31442442603089,0.0763789392279684,0,4.8887809872044405,0,1.2468207493099501,0.43886771151457704,0,0,0.405612679004355,0,0.469948151688634,3.67905785484415,11.85,0,0,0.765919365731987,0.0,0.833333333333333,0,0
0,0.0416666666666667,0,0,0,2,0.0,0,0.18073522646488,0.0445183937147137,-0.366158064235455,0.0190553198474337,0,6.17153728071136,0,3.88986584758971,0.46525972310009794,0,0,0.47851618208099,0,0.4688226399809571,2.31286945782905,11.996711788629801,0,0,0.7745124680043359,0.0,0.5,0,0
0,0.0833333333333333,0,0,0,2,0.0,0,0.09415902723946198,-0.0014733923915229699,-0.34428765721377,0.0514166784651032,0,6.36826726703371,0,0.57512082649871,0.415212583980983,0,0,0.435196958386337,0,0.43299486311631896,4.11452820721711,11.85,0,0,0.88364223904365,0.0,1.0,0,0
1,0.10206207261596599,2,0,0,2,0.0,0,1.682962039709,-0.147090035960258,-0.352326307159731,0.0113413806497896,0,4.3725921949332704,0,0.028747003978279995,0.29612918037060904,0,0,0.40667800360246503,0,0.439038057244656,2.9567629138949,11.999,0,0,0.9052017269147329,0.0,0.833333333333333,0,0
1,0.10206207261596599,2,0,0,2,0.0,0,0.76364327519749,-0.111776704165904,-0.35233121059496003,-0.0147688504319448,0,4.686964628453589,0,0.0,0.303120395186213,0,0,0.397547593844035,0,0.527407205285802,3.06939112208434,11.999,0,0,0.8182233557891241,0.0,1.0,0,0
1,0.10206207261596599,2,0,0,2,0.0,0,0.43813639511983604,-0.0676357821468107,-0.35234960567007706,-0.0259576367408334,0,5.2095781806201105,0,0.0,0.38147019091168,1,0,0.38781339360038103,0,0.563522410190977,4.16278184655542,11.999,0,0,0.9317441116234079,0.0,1.0,0,0
0,0.10206207261596599,2,0,1,2,0.0,0,1.1649243864718601,-0.18784230690354803,-0.352648708396291,-0.0468608413366852,0,4.0589338752759705,0,0.0215676335756214,0.458568450382788,1,0,0.394611958297789,0,0.59364201313076,4.99269809120548,11.999,0,0,0.9441846725529109,0.0,1.0,0,0
0,0.10206207261596599,2,0,1,2,0.0,0,0.851560859150258,-0.288781916214745,-0.38135683016038296,-0.00600126044367175,0,3.42396698157673,0,0.0,0.4784162359109,0,0,0.46859454283418894,0,0.5311475029090089,2.7016418441542593,11.9961633484291,0,0,0.804349079848143,0.0,1.0,0,0
0,0.10206207261596599,2,0,1,2,0.0,0,0.7231021806747758,-0.21233947031770398,-0.381359858047369,0.00219750725071692,0,4.961665771484371,0,0.0,0.331456017901101,0,0,0.451842041873076,0,0.5930983211378721,4.15774873196868,11.9961633521438,0,0,0.8038114037922829,0.0,1.0,0,0
0,0.20412414523193198,2,0,0,2,0.0,0,0.632536522858217,-0.0370962442906701,-0.352328476013135,-0.00247748950868763,0,5.22405955874497,0,0.0267261641970127,0.394500561924277,0,0,0.39003358567635604,0,0.522611769812205,2.6892119177066203,11.999,0,0,0.823600148165621,0.0,1.0,0,0
1,0.18539540594929896,2,0,0,2,0.0,0,0.0872032591122614,-0.0797517895829926,-0.381074127710074,-0.33818196532484396,0,4.877419098512,0,0.0,0.392983885261523,0,0,0.4916650035853879,0,0.478804082341564,2.7011211709647798,11.996141432925901,0,0,0.899616283834782,0.0,1.0,0,0
0,0.18539540594929896,2,0,0,2,0.0,0,1.8329540464825902,-0.0251903041164252,-0.35235044393966797,-0.0236412323694398,0,5.22688536736605,0,0.0,0.47844796512746995,0,0,0.516129272014764,0,0.585217774670218,3.4500626811560697,11.999,0,2,0.8066271721716851,0.0,0.875,0,0
0,0.10206207261596599,2,0,0,2,0.0,0,0.0,0.0165624209277464,-0.384046771253637,-0.020942923875338002,0,4.551694086519401,0,4.89691109367912,0.258495810258009,0,0,0.40881192194046295,0,0.400769075797084,2.81271085700907,11.9961863702594,0,0,0.71698883836744,0.0,0.8,0,0
0,0.10206207261596599,2,0,0,2,0.0,0,0.0,0.0216797519783792,-0.352425598966976,-0.0177465288325516,0,5.20657785316578,0,0.0316452087816413,0.253698093455397,0,0,0.407493880657153,0,0.439754577994572,2.57604061611777,11.999,0,0,0.90898133785313,0.0,1.0,0,0
0,0.10206207261596599,3,0,0,2,0.0,0,0.0,0.0181427971910188,-0.381149944572944,-0.0208949098375436,0,5.0146628356029295,0,3.49044416764518,0.26122084080040603,0,0,0.36595756701959,0,0.38878166647754,3.01872153323772,11.9961702451948,1,0,0.906182288492112,0.0,0.833333333333333,0,1
0,0.10206207261596599,2,0,0,2,0.0,0,1.00189833387301,0.0190384980270076,-0.352344127769306,-0.0393388136438179,0,5.205248702036769,0,0.0,0.264750409941939,0,0,0.433564729687116,1,0.5035297140591,3.2411360370989595,11.999,0,0,0.913493387943245,0.0,1.0,0,0
1,0.10206207261596599,2,0,0,2,0.0,0,1.30272004782783,-0.011107608282319999,-0.35233583099545895,-0.0122962363250138,0,4.77693390258961,0,0.0,0.24300216505940697,0,0,0.40579729766104794,0,0.43913915797771996,3.27067580198256,11.999,0,0,0.784060649572831,0.0,0.857142857142857,0,0
2,0.10206207261596599,2,0,0,2,0.0,0,0.876459420859851,-0.0432097916493805,-0.352369595167327,0.0149942814617895,0,4.431338042982571,0,0.0,0.218473226282048,0,0,0.432850754398826,0,0.461995148963969,4.10638201048263,11.85,0,0,0.8650201770734699,0.0,1.0,0,0
2,0.10206207261596599,2,0,0,2,0.0,0,0.893025599510317,-0.0047074435143062395,-0.352375677189139,0.01710574273486,1,4.11696833650675,0,0.0225917744632504,0.23275809800386102,0,0,0.423399394743122,0,0.45549808270900005,3.54261925238737,11.999,0,0,0.7880639443718879,0.0,0.875,0,0
2,0.10206207261596599,2,0,0,2,0.0,0,0.779287428478494,-0.0305971023249165,-0.35236496479694396,0.000403054414772097,0,4.86776040831345,0,0.0,0.277362259964624,0,0,0.440396418537045,0,0.605207461420854,4.30746975097365,11.85,0,0,0.7839579798028959,0.0,0.8888888888888891,0,0
2,0.10206207261596599,2,0,0,2,0.0,0,1.1141933607818302,0.10084395491466999,-0.35238657058085204,-0.13825214982414402,0,4.7352385534008,0,0.0201976734774485,0.25580624843445005,1,0,0.449860138764759,0,0.62838492493749,5.373439816850881,11.999,0,0,0.7889157139752071,0.0,0.9,1,0
2,0.10206207261596599,2,0,0,2,0.0,0,0.531059163935275,0.076409673395926,-0.352361841496534,-0.39859428770782396,0,4.404757960528441,0,0.0217704775962505,0.291585303700919,0,0,0.347427156511401,0,0.5640009979706609,2.56030053133875,11.999,0,0,0.9382731991717459,0.0,0.875,0,0
0,0.10206207261596599,2,0,0,2,0.0,0,0.0,0.0187519881412201,-0.3761079294606529,-0.0208443462778826,0,5.20484224525103,0,1.78149284292478,0.33424731281257397,1,0,0.363589742986819,0,0.5196082849942439,3.16290538629753,11.999,0,0,0.7907517481156591,0.0,0.8888888888888891,0,0
0,0.10206207261596599,2,0,0,2,0.0,0,0.0,0.0280525560773117,-0.37609707113693996,-0.0190709223549383,0,3.9783897012716096,0,2.34113414576492,0.34324566760751696,0,0,0.356202301339102,0,0.47000343253179,2.82635917274889,11.999,0,0,0.786679274788045,0.0,1.0,0,0
0,0.10206207261596599,2,0,0,2,0.0,0,0.0,0.13121639770371502,-0.374535742156994,-0.0805853732651353,0,5.20342095451609,0,1.68700854817291,0.25159463794218107,0,0,0.393826337542988,0,0.432358876752436,3.1002383782076097,11.999,0,0,0.7691704226571942,0.0,0.857142857142857,0,0
0,0.10206207261596599,2,0,0,2,0.0,0,0.0,0.0390619851843863,-0.376095528503418,-0.12468068100829101,0,5.20390914143236,0,2.27916563073016,0.345571875296126,0,0,0.355313121448543,0,0.46979960060960096,2.78775265578628,11.999,0,0,0.81271622123713,0.0,0.857142857142857,0,0
1,0.10206207261596599,2,0,0,2,0.0,0,0.0,0.0351408575650398,-0.42725750150012104,-0.12126798485098599,0,5.2044056662001,0,2.2660110646422997,0.336624610197205,0,0,0.35895943347118603,0,0.488250289712867,2.9119497597278303,11.999,4,0,0.867059565860002,0.0,1.0,0,0
0,0.0833333333333333,0,0,0,2,0.0,0,0.136414967143733,-0.00546914559258298,-0.381054006217214,0.0537336739275448,0,5.08857391180067,1,1.8525276843561798,0.46878731522225997,0,0,0.45356053980158595,0,0.542942089653971,2.69594449604719,11.996195909910801,0,0,0.8269328535617858,0.0,0.75,0,0
0,0.7422271155609208,2,0,0,2,0.0,0,3.18755468623372,0.0164275887569176,-0.395772876015355,0.00175670540802183,0,4.39604484213938,1,7.150997124271059,0.30861174089163396,0,0,0.438498790540625,0,0.470141743213043,2.4936122620228,11.9,0,0,0.8326592700694341,0.0,1.0,0,0
0,0.7422271155609208,2,0,0,2,0.0,0,0.0,0.0126318634696357,-0.376101091348517,-0.0157499593065176,0,5.28266633740644,1,2.33294396416299,0.310366889757587,0,0,0.383355500976442,0,0.439113490022629,3.1154377163165097,11.9,0,0,0.8471190476747529,0.0,0.857142857142857,0,0
0,0.0895762464275441,2,0,0,2,0.0,0,2.27971173183663,-0.107037472227393,-0.392269436141702,0.0439278485155694,0,5.05181771629438,0,4.03131203618588,0.471602186684637,0,0,0.40037801036864007,0,0.40890833533481397,4.486917752949361,11.999,0,0,0.782654749128917,0.0,0.8,0,0
0,0.0895762464275441,0,0,0,2,0.0,0,0.0,-0.10536831115220699,-0.35232665735807106,0.0425943618409115,0,4.33439644299613,0,0.618091052458985,0.4307595624927629,0,0,0.42600714347634,0,0.4410002229857671,4.14498317575004,11.999,1,0,0.7779356082880241,0.0,1.0,0,0
1,0.0895762464275441,2,0,0,2,0.0,0,0.0,-0.10910461168882901,-0.35232493375372,-0.0223952821177931,0,5.050654575913461,0,0.719606456986799,0.456552356928109,0,0,0.416795954401728,0,0.445979631732318,4.084426534128919,11.999,0,0,0.7722626815754251,0.0,0.8,0,0
1,0.10206207261596599,0,0,0,2,0.0,0,0.5384470010021151,-0.0936668918683121,-0.314387406830591,0.0332036036181594,0,4.411073451073969,0,2.13254795141971,0.512297045776713,0,0,0.43860613204659404,0,0.48683311673261104,2.64880918620915,11.999,0,0,0.791872508375635,0.0,0.5,0,0
2,0.0895762464275441,2,0,0,2,0.0,0,0.0,-0.13207414667355902,-0.35197652653120504,0.0415155397802337,0,5.05034248632832,0,0.7850431603592959,0.475002382282416,0,0,0.433531913152431,0,0.46078958791217,3.8889073676627497,11.999,0,0,0.811206508621792,0.0,0.8,0,0
0,0.0895762464275441,0,0,0,2,0.0,0,0.0663173810562812,-0.0875264648030569,-0.351982026420772,0.0364886791057108,0,4.0114033203125,0,0.553338013245767,0.43965825411564,0,0,0.41660000940565206,0,0.437537264523533,4.1252433565929705,11.999,0,0,0.7484326613645759,0.0,1.0,0,0
0,0.20742737662530197,2,0,0,2,0.0,0,1.33335637427747,-0.0858990669820978,-0.35198132877633503,-0.0151086723746404,0,4.94230859375,0,0.708332885799527,0.45477385667959297,0,0,0.40976071521653,0,0.42251266471427396,4.271665913370859,11.999,0,0,0.781280383707928,0.0,0.8,0,0
0,0.19163831904351,0,0,0,2,0.0,0,0.0,-0.0326050065091577,-0.38699402594252,0.0076978470535444795,0,5.0499796534743,0,4.069124442296,0.45440735805228205,0,0,0.42171964062322703,0,0.3717334495424411,4.241179089595589,11.89,0,0,0.76076973252349,0.0,0.8,0,0
1,0.0895762464275441,0,0,0,2,0.0,0,0.0,-0.0120235962931146,-0.320409743340709,0.0567081389782264,0,6.3606679875981795,0,4.56363244947851,0.4542429012185779,0,0,0.49628535293148207,0,0.46722148965967,2.6985926141218,11.999,1,0,0.8810270253737691,0.0,0.75,0,0
0,0.0416666666666667,0,0,0,1,0.0,0,0.19681355509781898,0.0667229331399958,-0.35065618842307394,0.0337576071700959,0,4.450048313095429,0,2.78179918892066,0.47838518161166793,0,0,0.518492356389204,0,0.552064032613349,1.8064735298526697,11.999,1,0,0.674551951509328,0.0,0.75,0,0
0,0.0895762464275441,0,0,0,2,0.0,0,0.0,-0.13874340221469,-0.35168669479886705,0.10145694872753099,0,6.3893802271594,0,4.57836171564133,0.44419578828111894,0,0,0.39491675593118897,0,0.466064643878095,3.9469843229159802,11.9966689839138,0,0,0.869528950918603,0.0,0.6,0,0
0,0.0895762464275441,0,0,0,3,0.0,0,0.0261630260169451,0.0186332502676827,-0.34895096508067497,0.0276056680342469,0,6.3950895363867994,0,3.3826758732407898,0.48334794181796403,0,0,0.432137648433669,0,0.561151178829057,3.7288416934876203,11.9966756438091,0,0,0.7821692666301491,0.0,0.75,0,0
0,0.0,5,0,0,0,0.0,0,3.5223158800092595,0.009951852655022471,-0.36786203783482896,0.0561562759697651,0,4.67443969284695,0,4.73590462064755,0.48042551306120096,0,0,0.380052440308785,0,0.46735521466302,2.2297550684898,11.89,0,0,0.8266398828005359,0.0,0.8,0,0
0,0.0895762464275441,0,0,0,2,0.0,0,3.33377653935691,-0.008413810735280391,-0.367574208531726,-0.0074636455652965904,0,5.30997044828664,0,5.008075161681701,0.49604330835275895,0,0,0.503119712981274,0,0.478160782723741,3.6535032062626405,11.999,0,0,0.830042046114995,0.0,0.75,0,0
0,0.0895762464275441,0,0,0,2,0.0,0,0.0,0.0011734685113429198,-0.348671323983212,0.0306043666583532,0,6.3497444903880504,0,3.8074004035600697,0.48667237885830605,0,0,0.5067272126070089,0,0.480880313973666,3.39559277640046,11.999,0,0,0.8437541586785521,0.0,0.75,0,0
0,0.0895762464275441,0,0,0,2,0.0,0,0.0,-0.0288520518207792,-0.345561773611508,0.0363035200677539,0,6.3162092616895995,0,4.52416333341391,0.49590152137555604,0,0,0.42106988530943895,0,0.41067413225049804,4.0107811234975,11.996691450186901,0,0,0.761561096321297,0.0,0.5,0,0
0,0.0416666666666667,0,0,0,1,0.0,0,0.393627110195639,0.0667229331399958,-0.35065618842307394,0.0337576071700959,0,4.450048313095429,0,4.978745718176049,0.44650873630096705,0,0,0.5127391793895639,0,0.522301655091494,1.97655181272789,11.999,1,0,0.747957424783967,0.0,0.75,0,0
1,0.0,5,0,0,0,0.0,0,0.6287598739694991,-0.00685402897815327,-0.312608368800652,0.0445402643268525,0,4.365128743735109,0,0.113398662792814,0.49897238890239903,0,0,0.35011799733603904,0,0.46055229994413793,2.0916201934585903,11.89,0,0,0.974354931276603,0.0,1.0,0,0
0,0.23391381372495104,0,0,0,2,0.0,0,2.2212637480535804,-0.137757331602153,-0.34416856239257,0.10485770222816901,0,3.52237188720703,0,0.11920240821505901,0.443848504052253,1,0,0.404989527690076,0,0.436997433961541,3.7528097325960696,11.999,0,0,0.885227887237094,0.0,1.0,0,0
1,0.0895762464275441,3,0,0,2,0.0,0,1.5203778355686102,-0.27503646063658505,-0.343714601196365,0.288414759757121,1,4.05251278848663,0,0.0,0.465078968668615,0,0,0.439274684388965,0,0.46703832084366204,4.99499400970608,11.999,0,0,0.8648623957699001,0.0,1.0,0,0
